date,station_name,PM10,PM25,NO_val,NO2,NOX,CO,SO2,NH3,Ozone,Benzene,PM10_AQI,PM25_AQI,NO2 _AQI,CO_AQI,SO2_AQI,NH3_AQI,Ozone_AQI,Worst_pollutant,pollutant_name,Avg_AQI,AQI_Category,AQI_Range,AQI_Range_Sort
5/19/2025,Suhagi,105.43,38.61,4.16,44.23,26.91,0.53,13.43,9.93,87.23,0.41,103.62,64.35,55.29,26.5,16.79,2.48,87.23,103.62,PM10,50.89,Moderate,101 – 200,3
5/20/2025,Suhagi,75.65,33.09,4.65,45.15,27.8,0.84,12.24,9.97,56.07,0.36,75.65,55.15,56.44,42,15.3,2.49,56.07,75.65,PM10,43.3,Satisfactory,51 – 100,2
5/21/2025,Suhagi,90.15,43.99,5.03,45.27,28.17,1.05,10.89,9.8,53.53,0.37,90.15,73.32,56.59,52.5,13.61,2.45,53.53,90.15,PM10,48.88,Satisfactory,51 – 100,2
5/22/2025,Suhagi,54.87,19.03,4.56,41.82,25.96,1.09,12.12,9.72,49.99,0.32,54.87,31.72,52.28,54.5,15.15,2.43,49.99,54.87,PM10,37.28,Satisfactory,51 – 100,2
5/25/2025,Suhagi,125.275,40.335,26.95,67.03,,1.21,12.7,10.48,2.98,0.4,116.85,67.23,83.79,60.5,15.86,2.62,2.975,116.85,PM10,49.97,Moderate,101 – 200,3
6/5/2025,Suhagi,185.5,52.11,29.95,73.15,63.13,2.3,12.98,9.72,5.55,0.98,157,86.85,91.44,103.75,16.23,2.43,5.55,157,PM10,66.18,Moderate,101 – 200,3
6/6/2025,Suhagi,138.32,58.49,11.59,37.78,29.51,0.92,10.27,9.4,4.81,0.68,125.55,97.48,47.23,46,12.84,2.35,4.81,125.55,PM10,48.04,Moderate,101 – 200,3
6/8/2025,Suhagi,133.8,53.04,13.85,44.11,34.72,1.21,10.41,9.41,4.77,0.63,122.53,88.4,55.14,60.5,13.01,2.35,4.77,122.53,PM10,49.53,Moderate,101 – 200,3
6/11/2025,Suhagi,93.47,50.75,4.39,34.75,22.07,0.97,12.56,9.41,25.78,0.52,93.47,84.58,43.44,48.5,15.7,2.35,25.78,93.47,PM10,44.83,Satisfactory,51 – 100,2
6/12/2025,Suhagi,107.06,55.21,5.28,37.79,24.39,1.05,14.04,8.85,44.22,0.53,104.71,92.02,47.24,52.5,17.55,2.21,44.22,104.71,PM10,51.49,Moderate,101 – 200,3
6/13/2025,Suhagi,71.7,37.21,11.53,37.98,29.58,0.71,12.27,12.28,42.71,0.41,71.7,62.02,47.48,35.5,15.34,3.07,42.71,71.7,PM10,39.69,Satisfactory,51 – 100,2
6/14/2025,Suhagi,60.68,34.22,13.41,42.06,33.28,0.73,8.57,9.6,44.62,0.21,60.68,57.03,52.58,36.5,10.71,2.4,44.62,60.68,PM10,37.79,Satisfactory,51 – 100,2
6/15/2025,Suhagi,52.95,28.79,13.6,37.94,30.24,0.95,3.78,9.21,44.37,0.23,52.95,47.98,47.43,47.5,4.73,2.3,44.37,52.95,PM10,35.32,Satisfactory,51 – 100,2
6/16/2025,Suhagi,61.07,30.71,8.95,32.72,24.76,1.05,12.85,7.72,45.24,0.34,61.07,51.18,40.9,52.5,16.06,1.93,45.24,61.07,PM10,38.41,Satisfactory,51 – 100,2
6/17/2025,Suhagi,48.44,12.75,5.07,33.81,22.1,0.84,9.14,7.04,38.85,0.45,48.44,21.25,42.26,42,11.43,1.76,38.85,48.44,PM10,29.43,Good,0 – 50,1
6/18/2025,Suhagi,75.27,24.14,3.61,22.43,14.81,0.52,7.97,6.43,60.61,0.3,75.27,40.23,28.04,26,9.96,1.61,60.61,75.27,PM10,34.53,Satisfactory,51 – 100,2
6/19/2025,Suhagi,40.24,12.49,4.12,24.84,16.56,0.32,7.36,6.85,33.59,0.37,40.24,20.82,31.05,16,9.2,1.71,33.59,40.24,PM10,21.8,Good,0 – 50,1
6/20/2025,Suhagi,49.57,11.14,4.24,25.78,17.16,0.37,6,7.12,19.28,0.36,49.57,18.57,32.23,18.5,7.5,1.78,19.28,49.57,PM10,21.06,Good,0 – 50,1
6/21/2025,Suhagi,55.01,14.4,3.82,25.45,16.64,0.24,7.16,7.21,27.4,0.34,55.01,24,31.81,12,8.95,1.8,27.4,55.01,PM10,23,Satisfactory,51 – 100,2
6/22/2025,Suhagi,32.29,5.65,3.28,22.81,14.79,0.23,5.19,7.24,19.53,0.3,32.29,9.42,28.51,11.5,6.49,1.81,19.53,32.29,PM10,15.65,Good,0 – 50,1
6/24/2025,Suhagi,33.93,13.88,3.24,22.97,14.85,0.29,6.19,7.33,16.52,0.28,33.93,23.13,28.71,14.5,7.74,1.83,16.52,33.93,PM10,18.05,Good,0 – 50,1
6/25/2025,Suhagi,62.54,17.31,8.96,25.82,21.01,0.69,7.94,7.24,16.41,0.32,62.54,28.85,32.28,34.5,9.93,1.81,16.41,62.54,PM10,26.62,Satisfactory,51 – 100,2
6/26/2025,Suhagi,60.31,21.56,13.36,31.21,27.45,0.61,6.31,7.85,9.36,0.59,60.31,35.93,39.01,30.5,7.89,1.96,9.36,60.31,PM10,26.42,Satisfactory,51 – 100,2
6/27/2025,Suhagi,41.92,17.14,4.6,21.12,14.98,0.35,5.87,7.25,21.95,0.34,41.92,28.57,26.4,17.5,7.34,1.81,21.95,41.92,PM10,20.78,Good,0 – 50,1
6/28/2025,Suhagi,55.55,29.83,3.55,21.98,14.58,0.6,6.4,7.41,28.14,0.31,55.55,49.72,27.48,30,8,1.85,28.14,55.55,PM10,28.68,Satisfactory,51 – 100,2
6/29/2025,Suhagi,46.68,14.69,2.92,20.65,13.35,0.58,6.08,7.31,29.04,0.26,46.68,24.48,25.81,29,7.6,1.83,29.04,46.68,PM10,23.49,Good,0 – 50,1
6/30/2025,Suhagi,46.91,12.82,3.53,22.05,14.6,0.66,5.11,7.42,16.86,0.28,46.91,21.37,27.56,33,6.39,1.86,16.86,46.91,PM10,21.99,Good,0 – 50,1
7/1/2025,Suhagi,44.35,11.76,3.46,22.62,14.84,0.65,6.17,7.5,16.37,0.34,44.35,19.6,28.28,32.5,7.71,1.88,16.37,44.35,PM10,21.53,Good,0 – 50,1
7/2/2025,Suhagi,49.16,14.03,3.35,22.79,14.85,0.68,4.54,7.52,20.93,0.28,49.16,23.38,28.49,34,5.68,1.88,20.93,49.16,PM10,23.36,Good,0 – 50,1
7/3/2025,Suhagi,54.53,23.47,4.92,22.98,16.22,0.77,5.6,7.35,20.15,0.27,54.53,39.12,28.73,38.5,7,1.84,20.15,54.53,PM10,27.12,Satisfactory,51 – 100,2
7/5/2025,Suhagi,38.33,10.45,3.03,16.84,11.42,0.57,7.87,6.96,18.95,0.23,38.33,17.42,21.05,28.5,9.84,1.74,18.95,38.33,PM10,19.4,Good,0 – 50,1
7/14/2025,Suhagi,36.41,10.06,6.13,26.1,18.86,0.66,6.54,7.79,26.31,0.35,36.41,16.77,32.63,33,8.18,1.95,26.31,36.41,PM10,22.18,Good,0 – 50,1
7/15/2025,Suhagi,37.07,10.71,5.18,24.43,17.2,0.61,4.55,7.92,25.79,0.32,37.07,17.85,30.54,30.5,5.69,1.98,25.79,37.07,PM10,21.35,Good,0 – 50,1
7/17/2025,Suhagi,38.74,10.53,4.02,25.43,16.8,0.66,4.92,7.94,27.28,0.34,38.74,17.55,31.79,33,6.15,1.99,27.28,38.74,PM10,22.36,Good,0 – 50,1
7/18/2025,Suhagi,41.41,12.83,5.99,23.44,17.34,0.72,3.81,7.68,26.84,0.34,41.41,21.38,29.3,36,4.76,1.92,26.84,41.41,PM10,23.09,Good,0 – 50,1
7/19/2025,Suhagi,52.99,14.92,9.56,26.17,21.7,0.6,6.92,8.29,29.82,0.24,52.99,24.87,32.71,30,8.65,2.07,29.82,52.99,PM10,25.87,Satisfactory,51 – 100,2
7/20/2025,Suhagi,60.04,15.91,9.54,30.91,24.2,0.81,6.67,8.43,27.91,0.28,60.04,26.52,38.64,40.5,8.34,2.11,27.91,60.04,PM10,29.15,Satisfactory,51 – 100,2
7/21/2025,Suhagi,52.97,12.8,5.91,27.2,19.27,0.62,6.63,8.14,23.16,0.31,52.97,21.33,34,31,8.29,2.04,23.16,52.97,PM10,24.68,Satisfactory,51 – 100,2
7/22/2025,Suhagi,40.48,11.67,4.97,26.82,18.3,0.64,6.6,8.55,20.64,0.16,40.48,19.45,33.53,32,8.25,2.14,20.64,40.48,PM10,22.35,Good,0 – 50,1
7/23/2025,Suhagi,33.94,8.85,2.97,22.57,14.42,0.46,6.43,8.44,28.18,0.11,33.94,14.75,28.21,23,8.04,2.11,28.18,33.94,PM10,19.75,Good,0 – 50,1
7/24/2025,Suhagi,32.4,8.52,3.09,20.77,13.55,0.59,5.87,8.3,30.01,0.11,32.4,14.2,25.96,29.5,7.34,2.08,30.01,32.4,PM10,20.21,Good,0 – 50,1
7/25/2025,Suhagi,42.19,9.77,3.73,19.49,13.36,0.55,3.87,8.23,34.04,0.13,42.19,16.28,24.36,27.5,4.84,2.06,34.04,42.19,PM10,21.61,Good,0 – 50,1
8/1/2025,Suhagi,43.26,11.35,4.57,20.67,14.72,0.25,3.14,8.02,42.47,0.11,43.26,18.92,25.84,12.5,3.93,2.01,42.47,43.26,PM10,21.27,Good,0 – 50,1
8/2/2025,Suhagi,41.99,11.21,4.45,23.02,15.85,0.53,6.05,7.9,40.23,0.13,41.99,18.68,28.78,26.5,7.56,1.98,40.23,41.99,PM10,23.67,Good,0 – 50,1
8/3/2025,Suhagi,44.87,11.17,3.41,22.21,14.58,0.46,3.62,8.02,43.75,0.14,44.87,18.62,27.76,23,4.53,2.01,43.75,44.87,PM10,23.5,Good,0 – 50,1
8/4/2025,Suhagi,54.36,13.85,11.44,25.46,22.84,0.79,5.31,8.65,43.93,0.16,54.36,23.08,31.83,39.5,6.64,2.16,43.93,54.36,PM10,28.79,Satisfactory,51 – 100,2
8/5/2025,Suhagi,52.08,13.43,7.78,26.56,20.46,0.46,5.23,9.57,45,0.21,52.08,22.38,33.2,23,6.54,2.39,45,52.08,PM10,26.37,Satisfactory,51 – 100,2
8/6/2025,Suhagi,56.26,28.24,10.5,29.39,24.18,0.68,5.04,9.26,42.06,0.24,56.26,47.07,36.74,34,6.3,2.32,42.06,56.26,PM10,32.11,Satisfactory,51 – 100,2
8/7/2025,Suhagi,55.33,23.91,4.2,23.99,16.18,0.33,4.37,8.94,45.6,0.26,55.33,39.85,29.99,16.5,5.46,2.24,45.6,55.33,PM10,27.85,Satisfactory,51 – 100,2
8/8/2025,Suhagi,58.7,12.34,7.98,27.77,21.26,0.72,7.87,9.7,45.45,0.2,58.7,20.57,34.71,36,9.84,2.43,45.45,58.7,PM10,29.67,Satisfactory,51 – 100,2
8/9/2025,Suhagi,51.13,8.44,5.51,24.48,17.5,0.57,5.95,9.75,40.94,0.18,51.13,14.07,30.6,28.5,7.44,2.44,40.94,51.13,PM10,25.02,Satisfactory,51 – 100,2
8/10/2025,Suhagi,55,10.51,4.72,24.51,16.88,0.55,6.39,9.28,45.68,0.13,55,17.52,30.64,27.5,7.99,2.32,45.68,55,PM10,26.66,Satisfactory,51 – 100,2
8/11/2025,Suhagi,50.1,11.5,3.45,23.04,15.06,0.53,6.03,9.06,49.68,0.11,50.1,19.17,28.8,26.5,7.54,2.27,49.68,50.1,PM10,26.29,Satisfactory,51 – 100,2
8/12/2025,Suhagi,54.18,12.83,5.28,24.12,17.13,0.69,4.66,9.04,39.76,0.12,54.18,21.38,30.15,34.5,5.83,2.26,39.76,54.18,PM10,26.87,Satisfactory,51 – 100,2
8/13/2025,Suhagi,84.78,8.52,5.45,25.38,17.94,0.59,6.28,9.52,33.26,0.17,84.78,14.2,31.73,29.5,7.85,2.38,33.26,84.78,PM10,29.1,Satisfactory,51 – 100,2
8/15/2025,Suhagi,62.88,12.84,7.78,32.39,23.54,0.77,5.24,9.77,36.48,,62.88,21.4,40.49,38.5,6.55,2.44,36.48,62.88,PM10,29.82,Satisfactory,51 – 100,2
8/16/2025,Suhagi,56.7,7.39,14.28,27.75,26.37,0.78,6.8,9.68,25.78,,56.7,12.32,34.69,39,8.5,2.42,25.78,56.7,PM10,25.63,Satisfactory,51 – 100,2
8/18/2025,Suhagi,50.19,24.52,9.31,28.44,22.7,0.99,4.37,9.65,31.5,1.12,50.19,40.87,35.55,49.5,5.46,2.41,31.5,50.19,PM10,30.78,Satisfactory,51 – 100,2
8/19/2025,Suhagi,50.21,24.52,11.21,28.44,24.25,0.54,8.69,10.45,34.21,1.01,50.21,40.87,35.55,27,10.86,2.61,34.21,50.21,PM10,28.76,Satisfactory,51 – 100,2
8/20/2025,Suhagi,43.15,19.79,9.49,29.01,23.15,0.49,5.59,10.38,27.58,0.87,43.15,32.98,36.26,24.5,6.99,2.6,27.58,43.15,PM10,24.87,Good,0 – 50,1
8/25/2025,Suhagi,38.66,16.98,7.63,20.3,17,0.66,3.62,8.4,27.08,0.36,38.66,28.3,25.38,33,4.53,2.1,27.08,38.66,PM10,22.72,Good,0 – 50,1
8/26/2025,Suhagi,48.57,23.32,11.38,19.39,19.57,0.68,4.91,8.08,20.48,0.35,48.57,38.87,24.24,34,6.14,2.02,20.48,48.57,PM10,24.9,Good,0 – 50,1
8/27/2025,Suhagi,66.9,35.34,8.05,19.52,16.93,0.31,5.71,7.96,20.16,0.4,66.9,58.9,24.4,15.5,7.14,1.99,20.16,66.9,PM10,27.86,Satisfactory,51 – 100,2
8/28/2025,Suhagi,62.74,32.58,6.8,21.31,16.87,0.43,5.42,7.81,20.18,0.48,62.74,54.3,26.64,21.5,6.78,1.95,20.18,62.74,PM10,27.73,Satisfactory,51 – 100,2
8/29/2025,Suhagi,55.85,26.16,8.74,19.98,17.73,0.43,4.69,7.84,16.12,1.21,55.85,43.6,24.98,21.5,5.86,1.96,16.12,55.85,PM10,24.27,Satisfactory,51 – 100,2
8/30/2025,Suhagi,48.15,21.04,7.49,22.44,18.03,0.45,4.76,7.92,23.32,1.67,48.15,35.07,28.05,22.5,5.95,1.98,23.32,48.15,PM10,23.57,Good,0 – 50,1
8/31/2025,Suhagi,50.27,20.8,4.81,22.81,16.05,0.54,4.97,8.25,32.59,1.92,50.27,34.67,28.51,27,6.21,2.06,32.59,50.27,PM10,25.9,Satisfactory,51 – 100,2
9/2/2025,Suhagi,29.02,14.82,6.56,20.71,16.34,0.34,4.62,8.73,28.36,1.87,29.02,24.7,25.89,17,5.78,2.18,28.36,29.02,PM10,18.99,Good,0 – 50,1
9/6/2025,Suhagi,40.23,18.54,7.64,25.42,19.73,0.54,7.27,7.77,34.07,1.91,40.23,30.9,31.78,27,9.09,1.94,34.07,40.23,PM10,25,Good,0 – 50,1
9/9/2025,Suhagi,40.8,18.61,11.27,26.75,23.39,0.62,4.49,8.7,26.96,1.78,40.8,31.02,33.44,31,5.61,2.18,26.96,40.8,PM10,24.43,Good,0 – 50,1
9/10/2025,Suhagi,58.68,23.82,5.27,21.1,15.51,0.83,4.65,8.99,33.39,1.86,58.68,39.7,26.38,41.5,5.81,2.25,33.39,58.68,PM10,29.67,Satisfactory,51 – 100,2
9/11/2025,Suhagi,55.13,20.59,6.61,24.03,18.16,0.95,5.69,9.24,31.17,1.71,55.13,34.32,30.04,47.5,7.11,2.31,31.17,55.13,PM10,29.65,Satisfactory,51 – 100,2
9/14/2025,Suhagi,98.29,37.54,9.47,19.32,17.98,0.73,6.79,7.49,22.86,1.68,98.29,62.57,24.15,36.5,8.49,1.87,22.86,98.29,PM10,36.39,Satisfactory,51 – 100,2
9/15/2025,Suhagi,77.69,29.58,6.9,18.26,15.33,0.75,4.54,7.13,26.49,1.75,77.69,49.3,22.83,37.5,5.68,1.78,26.49,77.69,PM10,31.61,Satisfactory,51 – 100,2
9/16/2025,Suhagi,53.01,22.64,6.03,18.33,14.65,0.85,6.46,7.02,29.04,1.77,53.01,37.73,22.91,42.5,8.08,1.76,29.04,53.01,PM10,27.86,Satisfactory,51 – 100,2
9/17/2025,Suhagi,42.12,19.11,4.05,15.41,11.5,0.81,6.13,7.02,32.11,1,42.12,31.85,19.26,40.5,7.66,1.76,32.11,42.12,PM10,25.04,Good,0 – 50,1
9/18/2025,Suhagi,63.8,26.16,12.98,25.17,23.94,1.19,6.68,8.33,30.52,0.22,63.8,43.6,31.46,59.5,8.35,2.08,30.52,63.8,PM10,34.19,Satisfactory,51 – 100,2
9/19/2025,Suhagi,69.22,27.95,11.5,28.49,24.5,0.89,7.3,8.79,26.55,0.34,69.22,46.58,35.61,44.5,9.13,2.2,26.55,69.22,PM10,33.4,Satisfactory,51 – 100,2
9/20/2025,Suhagi,60.04,28.05,7.7,27.03,20.64,0.99,5.14,8.76,31.51,0.26,60.04,46.75,33.79,49.5,6.43,2.19,31.51,60.04,PM10,32.89,Satisfactory,51 – 100,2
9/21/2025,Suhagi,60.07,27.74,6.48,26.09,19.15,0.83,3.23,8.83,34.39,0.2,60.07,46.23,32.61,41.5,4.04,2.21,34.39,60.07,PM10,31.58,Satisfactory,51 – 100,2
9/22/2025,Suhagi,89.24,36.82,10.65,30.75,25.01,1.21,4.51,8.86,32.29,0.26,89.24,61.37,38.44,60.5,5.64,2.22,32.29,89.24,PM10,41.38,Satisfactory,51 – 100,2
9/23/2025,Suhagi,59.77,27,4.05,23.71,15.9,0.68,5.23,8.82,41.39,0.22,59.77,45,29.64,34,6.54,2.21,41.39,59.77,PM10,31.22,Satisfactory,51 – 100,2
9/24/2025,Suhagi,70.63,27.73,4.36,24.19,16.41,0.89,4.61,8.59,46.98,0.13,70.63,46.22,30.24,44.5,5.76,2.15,46.98,70.63,PM10,35.21,Satisfactory,51 – 100,2
9/25/2025,Suhagi,79.57,27.11,8.13,27.08,21.01,0.87,5.99,8.54,42.61,0.29,79.57,45.18,33.85,43.5,7.49,2.14,42.61,79.57,PM10,36.33,Satisfactory,51 – 100,2
9/26/2025,Suhagi,46.62,13.45,11.02,28.49,24.11,0.54,5.36,8.83,34.2,0.36,46.62,22.42,35.61,27,6.7,2.21,34.2,46.62,PM10,24.97,Good,0 – 50,1
10/7/2025,Suhagi,53.93,23.67,9.66,29.12,23.35,0.41,16.19,9.13,37.14,0.31,53.93,39.45,36.4,20.5,20.24,2.28,37.14,53.93,PM10,29.99,Satisfactory,51 – 100,2
10/8/2025,Suhagi,51.91,23.25,10.35,30.03,24.39,0.41,16.56,9.13,38.26,0.3,51.91,38.75,37.54,20.5,20.7,2.28,38.26,51.91,PM10,29.99,Satisfactory,51 – 100,2
10/9/2025,Suhagi,81.02,25.07,12.57,35.22,28.95,0.62,16.34,9.18,40.92,0.27,81.02,41.78,44.03,31,20.43,2.3,40.92,81.02,PM10,37.35,Satisfactory,51 – 100,2
10/10/2025,Suhagi,117.79,32.52,12.72,39.08,31.13,0.53,16.38,9.23,39.56,0.31,111.86,54.2,48.85,26.5,20.48,2.31,39.56,111.86,PM10,43.39,Moderate,101 – 200,3
10/11/2025,Suhagi,106.46,29.28,12.7,39.79,31.49,0.56,15.11,9.14,43.73,0.31,104.31,48.8,49.74,28,18.89,2.29,43.73,104.31,PM10,42.25,Moderate,101 – 200,3
10/12/2025,Suhagi,78.71,28.15,11.82,37.78,29.7,0.57,14.12,9.07,47.1,0.35,78.71,46.92,47.23,28.5,17.65,2.27,47.1,78.71,PM10,38.34,Satisfactory,51 – 100,2
10/13/2025,Suhagi,93.52,32.43,15.31,38.94,33.16,0.64,16.46,9.31,40.73,0.4,93.52,54.05,48.68,32,20.58,2.33,40.73,93.52,PM10,41.7,Satisfactory,51 – 100,2
10/14/2025,Suhagi,110.8,45.66,16.75,37.61,33.61,0.57,29.08,9.86,42.19,0.42,107.2,76.1,47.01,28.5,36.35,2.47,42.19,107.2,PM10,48.55,Moderate,101 – 200,3
10/15/2025,Suhagi,134.38,65.04,12.89,36.13,29.7,0.66,11.96,9.03,42.07,0.47,122.92,116.8,45.16,33,14.95,2.26,42.07,122.92,PM10,53.88,Moderate,101 – 200,3
10/16/2025,Suhagi,133.61,64.49,15.5,36.87,32.21,0.8,14.36,9.01,43.94,0.59,122.41,114.97,46.09,40,17.95,2.25,43.94,122.41,PM10,55.37,Moderate,101 – 200,3
10/17/2025,Suhagi,106.78,48.01,15.98,36.24,32.27,0.88,15.43,8.63,44.86,0.73,104.52,80.02,45.3,44,19.29,2.16,44.86,104.52,PM10,48.59,Moderate,101 – 200,3
10/18/2025,Suhagi,93.26,50.57,12.04,32.55,27.1,0.68,8.77,9.2,63.1,0.77,93.26,84.28,40.69,34,10.96,2.3,63.1,93.26,PM10,46.94,Satisfactory,51 – 100,2
10/19/2025,Suhagi,90.61,52.21,7.99,28.86,21.19,0.83,7.36,10.51,67.82,0.6,90.61,87.02,36.08,41.5,9.2,2.63,67.82,90.61,PM10,47.84,Satisfactory,51 – 100,2
10/22/2025,Suhagi,94.29,56.54,8.35,24.98,20,0.84,7.38,8.99,33.6,0.35,94.29,94.23,31.23,42,9.23,2.25,33.6,94.29,PM10,43.83,Satisfactory,51 – 100,2
10/26/2025,Suhagi,81.39,47.66,12.57,19.1,20.06,0.97,7.78,9.33,13.95,0.44,81.39,79.43,23.88,48.5,9.73,2.33,13.95,81.39,PM10,37.03,Satisfactory,51 – 100,2
10/27/2025,Suhagi,89.2,49.18,10.18,20.44,19.16,0.83,7.54,9.48,34.34,0.34,89.2,81.97,25.55,41.5,9.43,2.37,34.34,89.2,PM10,40.62,Satisfactory,51 – 100,2
10/28/2025,Suhagi,109.08,60.66,11.05,23.39,21.14,0.8,8.34,9.63,19.74,0.36,106.05,102.2,29.24,40,10.43,2.41,19.74,106.05,PM10,44.29,Moderate,101 – 200,3
10/29/2025,Suhagi,79.46,47.35,6.3,18.47,14.95,0.75,7.43,8.55,28.72,0.24,79.46,78.92,23.09,37.5,9.29,2.14,28.72,79.46,PM10,37.02,Satisfactory,51 – 100,2
10/30/2025,Suhagi,39.73,22.62,7.45,16.34,14.32,0.79,7.77,7.58,27.86,0.15,39.73,37.7,20.43,39.5,9.71,1.9,27.86,39.73,PM10,25.26,Good,0 – 50,1
11/1/2025,Suhagi,71.46,34.33,14.99,15.55,19.69,1,7.71,8.96,52.78,0.47,71.46,57.22,19.44,50,9.64,2.24,52.78,71.46,PM10,37.54,Satisfactory,51 – 100,2
11/2/2025,Suhagi,105.63,54.21,16.47,18.66,23.03,0.83,7.36,9.1,56.26,0.53,103.75,90.35,23.33,41.5,9.2,2.28,56.26,103.75,PM10,46.67,Moderate,101 – 200,3
11/3/2025,Suhagi,88.74,42.56,14.63,20.96,22.39,0.84,7.7,9.4,69.87,0.42,88.74,70.93,26.2,42,9.63,2.35,69.87,88.74,PM10,44.25,Satisfactory,51 – 100,2
11/4/2025,Suhagi,94.39,43,14.99,30.4,27.82,0.76,6.11,9.66,69.82,0.51,94.39,71.67,38,38,7.64,2.42,69.82,94.39,PM10,45.99,Satisfactory,51 – 100,2
11/5/2025,Suhagi,107.86,51.49,17.7,21.29,22.72,0.87,4.14,9.33,73.78,0.44,105.24,85.82,26.61,43.5,5.18,2.33,73.78,105.24,PM10,48.92,Moderate,101 – 200,3
